ISBN,Product title,Brand,Pub Date,Retailer sales out last week,Retailer number of units in stock,Retailer projected weeks of stock on Hand,Number of units reatiler has ordered from DK,Current number of units in DK warehouse,Print status,Current Preorders total,Reprint Quantity,Reprint Date,Forecast sales for this week,Forecast sales for next 4 weeks,Forecast sales for next 12 weeks,Stock Risk
9780241501030,Twice As Hard: Navigating Black Stereotypes And Creating Space For Success,DK Life,2021-06-03,1,7,7.0,0,2192,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241593325,Grow Bonsai: Essential Know-how and Expert Advice for Gardening Success,DK Life,2023-03-02,1,4,4.0,0,890,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9781409351191,Baby's First Skills: Help Your Baby Learn Through Creative Play,DK Life,2014-04-01,1,14,13.0,0,434,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241275313,"Foam Roller Exercises: Relieve Pain, Prevent Injury, Improve Mobility",DK Life,2017-01-16,1,7,7.0,0,62,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241536803,"15-Minute Stretch: Four 15-Minute Workouts for Flexibility, Posture, and Strength",DK Life,2022-01-20,1,18,8.5,0,1740,In Print,0.0,0.0,,2.0,6.0,15.0,Low
9780241593332,Grow Trees: Essential Know-how and Expert Advice for Gardening Success,DK Life,2023-03-02,1,3,,0,678,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241347140,Down to Earth: Gardening Wisdom,DK Life,2019-03-07,1,9,4.5,0,1990,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241555644,Turnips' Edible Almanac: The Week-by-week Guide to Cooking with Seasonal Ingredients,DK Life,2022-10-06,1,9,,0,6415,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241336977,"Yoga For Men: Build Strength, Improve Performance, Increase Flexibility",DK Life,2018-05-03,1,264,11.5,0,434,In Print,0.0,1500.0,2025-03-07,22.0,86.0,270.0,Low
9780241580578,Science of Pilates: Understand the Anatomy and Physiology to Perfect Your Practice,DK Life,2022-12-29,1,0,0.0,0,0,Reprint under Review,0.0,3000.0,2025-02-12,62.0,228.0,623.0,High
9780241655665,Gut: An Owner's Guide,DK Life,2024-04-04,1,9,9.0,0,1271,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241510179,"Australian Women's Weekly One Pot: Wholesome, Time-saving Everyday Recipes",DK Life,2021-08-05,1,8,8.0,0,4036,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241531495,"15-Minute Better Back: Four 15-Minute Workouts to Strengthen, Stabilize, and Soothe",DK Life,2022-01-20,1,7,7.0,0,2408,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241378953,Let's Get Tropical: Over 60 Cocktail Recipes from Caribbean Classics to Modern Tiki Drinks,DK Life,2019-05-02,1,7,7.0,0,502,In Print,0.0,0.0,,1.0,4.0,20.0,Low
9780241295564,"Vegan on the Go: Fast, Easy, Affordable―Anytime, Anywhere",DK Life,2017-06-01,1,11,12.0,0,2540,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241543566,"West Winds: Recipes, History and Tales from Jamaica",DK Life,2022-06-02,1,16,7.5,0,588,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241410516,"Mindful Pregnancy: Meditation, Yoga, Hypnobirthing, Natural Remedies, and Nutrition – Trimester by Trimester",DK Life,2020-02-06,1,37,7.2,0,857,In Print,0.0,0.0,,5.0,20.0,60.0,Low
9780241648773,Grow Shade Garden: Essential Know-how and Expert Advice for Gardening Success,DK Life,2024-03-07,1,6,,0,449,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241426036,Complete Baking: Classic Recipes and Inspiring Variations to Hone Your Technique,DK Life,2020-05-21,1,17,17.0,0,614,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241531488,"Quilt Step by Step: Patchwork and Appliqué, Techniques, Designs, and Projects",DK Life,2022-02-03,1,27,25.0,0,1495,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241531464,"Australian Women's Weekly Healthy Eating: Balanced, Nourishing Everyday Recipes",DK Life,2022-03-03,1,5,,0,632,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241662076,"RHS Pruning and Training: What, When, and How to Prune Over 800 Plants",DK Life,2025-04-03,1,0,0.0,0,0,NOT YET PUBLISHED,8.0,4990.0,2025-02-19,3.0,20.0,353.0,High
9780241340189,"Low Carb On The Go: More Than 80 Fast, Healthy Recipes - Anytime, Anywhere",DK Life,2018-06-07,1,6,6.0,0,729,In Print,0.0,0.0,,1.0,4.0,11.0,Low
9781409382980,Allotment Handbook,DK Life,2013-02-01,1,7,2.3333333333333335,0,0,Out of Print,0.0,0.0,,3.0,12.0,36.0,High
9780241536445,"Grow, Cook, Dye, Wear: From Seed to Style the Sustainable Way",DK Life,2022-05-19,1,7,7.0,0,1739,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9781409349860,"RHS Good Plant Guide: More than 1,500 Tried-and-Tested Plants",DK Life,2014-03-03,1,37,9.5,0,895,In Print,0.0,0.0,,4.0,16.0,54.0,Low
9780241614808,"Veg in One Bed New Edition: How to Grow an Abundance of Food in One Raised Bed, Month by Month",DK Life,2023-02-02,1,260,17.5625,0,4214,In Print,0.0,0.0,,16.0,84.0,295.0,Low
9780241459768,RHS How to Garden New Edition: A Practical Introduction to Gardening,DK Life,2021-03-04,1,10,10.0,0,1045,In Print,0.0,0.0,,1.0,6.0,22.0,Low
9780241655528,Brain: An Owner's Guide,DK Life,2025-05-01,1,0,,0,0,NOT YET PUBLISHED,4.0,2472.0,2025-03-31,0.0,0.0,24.0,Low
9780241593295,The Science of Sex: Every Question About Your Sex Life Answered,DK Life,2023-09-07,1,18,8.5,0,1010,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241544365,RHS A Plant for Every Day of the Year,DK Life,2022-10-06,1,18,17.0,0,4679,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241500927,Design A Healthy Home: 100 Ways to Transform Your Space for Physical and Mental Wellbeing,DK Life,2021-05-06,1,15,5.333333333333333,0,370,In Print,0.0,1000.0,2025-02-13,3.0,12.0,36.0,Low
9780241609101,365 Ways to Save the Planet: A Day-by-day Guide to Sustainable Living,DK Life,2023-03-09,1,4,,0,725,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241768280,Be More Moo Deng: The Unofficial Colouring Book,DK Life,2024-12-12,1,776,353.0,0,2543,In Print,0.0,0.0,,2.0,4.0,12.0,Low
9781405355247,30 Minute Suppers (Everyday Easy),DK Life,2010-05-03,1,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241685921,RES Insects: Discover the Science and Secrets Behind the World of Insects,DK Life,2024-09-05,1,17,8.5,0,1759,In Print,0.0,0.0,,2.0,8.0,28.0,Low
9780241491522,Wine A Tasting Course: From Grape to Glass,DK Life,2021-10-07,1,102,18.6,0,1748,In Print,0.0,0.0,,5.0,16.0,53.0,Low
9780241435830,What's My Dog Thinking?: Understand Your Dog to Give Them a Happy Life,DK Life,2020-10-01,1,19,7.0,0,1310,In Print,0.0,1000.0,2025-01-20,3.0,8.0,31.0,Low
9780241419762,"Modern Flexitarian: Veg-based Recipes you can Flex to add Fish, Meat, or Dairy",DK Life,2019-12-05,1,4,,0,2227,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241481325,The Vegetable Grower's Handbook: Unearth Your Garden's Full Potential,DK Life,2022-03-03,1,154,9.176470588235293,0,2756,In Print,0.0,0.0,,17.0,68.0,183.0,Low
9780241255667,Thane Prince's Jams & Chutneys: Over 150 Recipes for Preserving the Harvest,DK Life,2016-07-01,1,22,6.666666666666667,0,196,In Print,0.0,0.0,,3.0,12.0,36.0,Low
9780241762851,RHS Slugs: Friend or Foe?: Know Your Slugs and Learn to Live With Them,DK Life,2025-05-08,1,0,,0,0,NOT YET PUBLISHED,7.0,4000.0,2025-04-07,0.0,4.0,57.0,High
9780241615041,Small Space Revolution: Planting Seeds of Change in Your Community,DK Life,2024-04-18,1,22,10.5,0,3807,In Print,0.0,0.0,,2.0,5.0,14.0,Low
9780241430033,7-Minute Body Plan: Quick workouts & simple recipes for real results in 7 days,DK Life,2019-12-26,1,0,0.0,0,0,Out of Print,0.0,0.0,,6.0,21.0,69.0,High
9780241634141,"Knitting Stitches Step-by-Step: More than 150 Essential Stitches to Knit, Purl, and Perfect",DK Life,2023-10-05,1,26,24.0,0,1013,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241515105,The Finch Bakery: Sweet Homemade Treats and Showstopper Celebration Cakes. A SUNDAY TIMES BESTSELLER,DK Life,2021-08-05,1,969,156.83333333333334,0,5218,In Print,0.0,0.0,,6.0,39.0,143.0,Low
9780241545782,RHS Encyclopedia of Gardening New Edition,DK Life,2022-12-01,1,125,29.75,0,1204,In Print,0.0,0.0,,4.0,18.0,55.0,Low
9780241763957,Wise Words Oasis,DK Licensing,2025-02-06,1,83,44.0,0,7476,In Print,0.0,0.0,,2.0,9.0,28.0,Low
9780241718117,DK Super Readers Pre-Level Marvel Spidey and His Amazing Friends Go Team Spidey!,DK Licensing,2025-02-06,1,51,6.0,0,0,Reprint under Review,0.0,0.0,,9.0,41.0,145.0,Low
9780241656204,A Kids Book About Love,DK Licensing,2024-01-04,1,22,4.4,0,111,In Print,0.0,500.0,2025-01-31,5.0,10.0,18.0,Low
9780241742914,A Kids Book About Anger,DK Licensing,2025-01-23,1,12,,0,245,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241538944,"Maths ― No Problem! Numbers to 100, Ages 4-6 (Key Stage 1) (Master Maths At Home)",DK Licensing,2022-01-27,1,20,4.75,0,1245,In Print,0.0,0.0,,4.0,13.0,44.0,Low
9780241525753,"Maths ― No Problem! Collection of 6 Workbooks, Ages 10-11 (Key Stage 2) (Master Maths At Home)",DK Licensing,2022-05-05,1,9,5.0,0,267,In Print,0.0,0.0,,2.0,8.0,23.0,Low
9780241539446,"Maths ― No Problem! Fractions, Decimals and Percentage, Ages 9-10 (Key Stage 2) (Master Maths At Home)",DK Licensing,2022-05-05,1,21,4.6,0,1232,In Print,0.0,0.0,,5.0,20.0,59.0,Low
9780241539125,"Maths ― No Problem! Fractions, Ages 5-7 (Key Stage 1) (Master Maths At Home)",DK Licensing,2022-01-27,1,16,5.0,0,1037,In Print,0.0,0.0,,3.0,12.0,36.0,Low
9780241539071,"Maths ― No Problem! Geometry and Shape, Ages 4-6 (Key Stage 1) (Master Maths At Home)",DK Licensing,2022-01-27,1,12,5.5,0,650,In Print,0.0,0.0,,2.0,8.0,22.0,Low
9780241467763,Star Wars Skywalker – A Family At War,DK Licensing,2021-04-01,1,5,5.0,0,618,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241437803,"Marvel Myths and Legends: The epic origins of Thor, the Eternals, Black Panther, and the Marvel Universe",DK Licensing,2020-11-05,1,3,3.0,0,2035,In Print,0.0,0.0,,1.0,1.0,4.0,Low
9780241610121,LEGO Amazing Earth: Fantastic Building Ideas and Facts About Our Planet,DK Licensing,2023-08-03,1,7,3.5,0,1800,In Print,0.0,0.0,,2.0,7.0,23.0,Low
9780241539347,"Maths ― No Problem! Multiplication and Division, Ages 8-9 (Key Stage 2) (Master Maths At Home)",DK Licensing,2022-01-27,1,13,4.666666666666667,0,1029,In Print,0.0,0.0,,3.0,12.0,33.0,Low
9780241634585,A Kids Book About Failure,DK Licensing,2023-09-07,1,4,,0,171,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241539170,"Maths ― No Problem! Measuring, Ages 5-7 (Key Stage 1) (Master Maths At Home)",DK Licensing,2022-01-27,1,8,8.0,0,550,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241539361,"Maths ― No Problem! Graphs and Measuring, Ages 8-9 (Key Stage 2) (Master Maths At Home)",DK Licensing,2022-01-27,1,7,7.0,0,486,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241539354,"Maths ― No Problem! Fractions and Decimals, Ages 8-9 (Key Stage 2) (Master Maths At Home)",DK Licensing,2022-01-27,1,6,3.0,0,1189,In Print,0.0,0.0,,2.0,5.0,13.0,Low
9780241314258,"LEGO Star Wars Ideas Book: More than 200 Games, Activities, and Building Ideas",DK Licensing,2018-09-06,1,250,44.166666666666664,0,454,In Print,0.0,0.0,,6.0,35.0,130.0,Low
9780241659625,The Science Museum Biology 100 Ideas in 100 Words: A Whistle-Stop Tour of Key Concepts,DK Licensing,2024-05-02,1,8,8.0,0,1321,In Print,0.0,0.0,,1.0,0.0,0.0,Low
9780241610770,"Is This a Joke? No, It's a Book!: 100 Puns and Dad Jokes from Instagram’s Largest Pun Comic Creator",DK Licensing,2023-05-04,1,87,44.0,0,2346,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241742921,A Kids Book About Systemic Racism,DK Licensing,2025-01-23,1,9,10.0,0,545,In Print,0.0,0.0,,1.0,4.0,10.0,Low
9780241605868,The Avengers Assembled: The Origin Story of Earth’s Mightiest Heroes,DK Licensing,2023-08-24,1,3,,0,1815,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241544631,Marvel Year By Year A Visual History New Edition,DK Licensing,2022-07-07,1,9,,0,2160,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781409345725,Star Wars In 100 Scenes,DK Licensing,2014-09-01,1,1,,0,0,Out of Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241651179,The Met Paul Cézanne (What The Artist Saw),DK Licensing,2024-05-02,1,12,,0,481,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241623459,How To Talk So People Will Listen: And Sound Confident (Even When You’re Not),DK Licensing,2023-09-07,1,67,71.0,0,769,In Print,0.0,0.0,,1.0,6.0,19.0,Low
9780241544648,LEGO Harry Potter A Spellbinding Guide to Hogwarts Houses: With Exclusive Percy Weasley Minifigure,DK Licensing,2022-08-04,1,52,27.0,0,2722,In Print,0.0,0.0,,2.0,10.0,27.0,Low
9780241418703,Star Wars Battles That Changed the Galaxy,DK Licensing,2021-10-28,1,17,16.0,0,786,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241527115,"Mrs Wordsmith Year 1 English Gargantuan Workbook, Ages 5-6 (Key Stage 1): Phonics, Vocabulary, Handwriting, Grammar, And More!",DK Licensing,2021-08-26,1,32,10.333333333333334,0,1151,In Print,0.0,0.0,,3.0,12.0,41.0,Low
9780241586563,"The Listening Party Volume 2: Artists, Bands and Fans Reflect on Over 90 Favourite Albums",DK Licensing,2022-11-03,1,5,,0,9138,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241634547,A Kids Book About Disability,DK Licensing,2023-08-03,1,2,,1,553,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241531532,Batman The Ultimate Guide New Edition,DK Licensing,2022-02-03,1,62,11.8,0,1236,In Print,0.0,0.0,,5.0,17.0,51.0,Low
9780241438343,DC Comics Cover Art: 350 of the Greatest Covers in DC's History,DK Licensing,2020-10-01,1,37,35.0,0,1202,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241606025,Kahoot! Quiz Time Space: 250 Trivia Questions (with QR Codes Inside for 150 Interactive Bonus Questions) – Educational Kids Quiz Book,DK Licensing,2023-09-07,1,5,,0,968,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241500835,The Periodic Table of Marvel,DK Licensing,2021-10-14,1,13,7.0,0,866,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241743805,A Kids Book About Dyslexia,DK Licensing,2025-05-08,1,0,,0,0,NOT YET PUBLISHED,1.0,600.0,2025-03-24,0.0,0.0,1.0,Low
9780241743171,A Kids Book About Israel & Palestine,DK Licensing,2024-12-05,1,44,,0,0,Reprinting,0.0,0.0,,0.0,0.0,0.0,Low
9780241743393,A Kids Book About Autism,DK Licensing,2025-03-13,1,0,0.0,0,550,NOT YET PUBLISHED,7.0,720.0,2025-01-20,1.0,7.0,126.0,Low
9780241743546,A Kids Book About Cancer,DK Licensing,2025-04-10,1,0,,0,797,NOT YET PUBLISHED,1.0,750.0,2025-02-17,0.0,0.0,4.0,Low
9780241720448,Pop-Up Peekaboo! Frozen,DK Licensing,2025-08-28,1,0,,0,0,NOT YET PUBLISHED,1.0,0.0,,0.0,0.0,0.0,Low
9780241467657,LEGO Star Wars Yoda's Galaxy Atlas,DK Licensing,2021-04-01,1,63,20.333333333333332,0,2004,In Print,0.0,0.0,,3.0,12.0,36.0,Low
9780241724170,Draw with Art for Kids Hub Space,DK Licensing,2025-07-03,1,0,,0,0,NOT YET PUBLISHED,2.0,0.0,,0.0,1.0,9.0,High
9780241634554,A Kids Book About Anxiety,DK Licensing,2023-07-06,1,5,5.0,1,1131,In Print,0.0,0.0,,1.0,4.0,9.0,Low
9780241409428,The Peanuts Book: A Visual History of the Iconic Comic Strip,DK Licensing,2020-09-03,1,21,20.0,0,1142,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241583692,Marvel Arms and Armour: The Mightiest Weapons and Technology in the Universe,DK Licensing,2023-10-05,1,9,,0,1009,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9781409327516,LEGO® Play Book: Ideas to Bring Your Bricks to Life,DK Licensing,2013-09-02,1,0,,0,0,Out of Print,0.0,0.0,,0.0,0.0,6.0,Low
9780241600313,LEGO Pocket Builder Nature: Create Cool Creatures,DK Licensing,2023-03-02,1,4,,0,2357,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780593844229,The Met Collector's Sticker Anthology (DK The Met),DK Licensing,2024-11-07,1,45,49.0,0,1257,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241723067,Pop-Up Peekaboo! Disney Pixar Toy Story,DK Licensing,2025-05-01,1,0,0.0,0,0,NOT YET PUBLISHED,19.0,0.0,,10.0,51.0,754.0,High
9780241594926,The Science Museum Physics 100 Ideas in 100 Words: A Whistle-Stop Tour of Key Concepts,DK Licensing,2024-03-07,1,33,36.0,0,1439,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241481394,My Met Sticker Collection: Make Your Own Sticker Museum,DK Licensing,2021-08-05,1,6,,0,3547,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241539224,"Maths ― No Problem! Addition and Subtraction, Ages 7-8 (Key Stage 2) (Master Maths At Home)",DK Licensing,2022-01-27,1,11,10.0,0,960,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241634639,A Kids Book About Empathy,DK Licensing,2023-12-07,1,0,,0,389,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241381717,LEGO Christmas Ideas: With Exclusive Reindeer Mini Model,DK Licensing,2019-10-03,1,154,,0,791,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241634646,A Kids Book About Gender,DK Licensing,2023-12-07,1,6,,0,162,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241644645,Rap Battles: The Hip-Hop Rhyming Word Game for Wannabe MCs (DK),DK Licensing,2023-09-07,1,18,9.5,0,572,In Print,0.0,0.0,,2.0,8.0,23.0,Low
9780241662250,"Sesame Street Let's Cook Together: With 40 Fun, Healthy Recipes",DK Licensing,2024-07-25,1,17,17.0,0,1005,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241627013,Asylum Speakers: Stories of Migration From the Humans Behind the Headlines,DK Licensing,2023-06-20,1,41,19.5,0,2545,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241656228,A Kids Book About Feminism,DK Licensing,2024-02-01,1,1,,0,432,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241460771,Be More Batman: Face Your Fears and Look Good Doing It,DK Licensing,2021-05-06,1,15,15.0,0,3288,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241544136,The Met Claude Monet: He Saw the World in Brilliant Light (What The Artist Saw),DK Licensing,2022-05-12,1,19,9.5,0,464,In Print,0.0,470.0,2025-02-17,2.0,8.0,24.0,Low
9780241662816,Draw with Art for Kids Hub Halloween,DK Licensing,2025-08-07,1,0,,0,0,NOT YET PUBLISHED,2.0,0.0,,0.0,0.0,4.0,Low
9780241539156,"Maths ― No Problem! Extra Challenges, Ages 5-7 (Key Stage 1) (Master Maths At Home)",DK Licensing,2022-01-27,1,13,6.0,0,723,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241500811,Marvel Black Panther Wakanda Forever! (DK Readers Level 2),DK Licensing,2021-01-07,1,31,6.0,0,426,In Print,0.0,0.0,,5.0,17.0,48.0,Low
9780241580318,DK Super Readers Level 3 Marvel Ant-Man and The Wasp Save the Day!,DK Licensing,2023-02-02,1,4,,0,114,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241481363,The Met Hokusai,DK Licensing,2021-11-04,1,11,12.0,0,1501,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241593431,The DC Book of Pride: A Celebration of DC's LGBTQIA+ Characters,DK Licensing,2023-05-04,1,11,10.0,0,672,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241583593,Two-Letter Words: Learn Every Two-letter Word From Aa to Zo and Crush Your Opponents!,DK Licensing,2022-10-06,1,13,7.0,0,1408,In Print,0.0,0.0,,2.0,7.0,16.0,Low
9780241753408,Draw with Art for Kids Hub Dinosaurs,DK Licensing,2025-10-02,1,0,,0,0,NOT YET PUBLISHED,1.0,0.0,,0.0,0.0,0.0,Low
9780241567531,Raise Your Voice: Make Yourself Heard in a Noisy World,DK Licensing,2022-07-21,1,2,,0,4232,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241610589,"LEGO Harry Potter Ideas Book: More Than 200 Ideas for Builds, Activities and Games",DK Licensing,2023-09-07,1,21,10.0,0,1905,In Print,0.0,0.0,,2.0,8.0,23.0,Low
9780241612262,"The Good Luck Book: A Celebration of Global Traditions, Superstitions, and Folklore",DK Licensing,2023-11-02,1,9,,0,1341,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241305751,"Star Wars Made Easy: A Beginner's Guide to a Galaxy Far, Far Away",DK Licensing,2017-09-07,1,15,14.0,0,332,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241656242,A Kids Book About Climate Change,DK Licensing,2024-03-07,1,13,,0,154,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241718506,Superman The Ultimate Guide The Man of Steel New Edition,DK Licensing,2025-06-05,1,0,,0,0,NOT YET PUBLISHED,3.0,2920.0,2025-05-08,0.0,0.0,8.0,Low
9780241743324,A Kids Book About Death,DK Licensing,2025-03-13,1,0,,0,750,NOT YET PUBLISHED,1.0,750.0,2025-01-20,0.0,1.0,24.0,Low
9780241469392,LEGO Harry Potter Hogwarts at Christmas: With LEGO Harry Potter Minifigure in Yule Ball Robes!,DK Licensing,2021-09-30,1,49,,0,2216,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241699591,Marvel Studios Discover the Multiverse Ultimate Sticker Collection: More Than 1000 Stickers,DK Licensing,2024-10-03,1,19,10.5,0,5047,In Print,0.0,0.0,,2.0,8.0,24.0,Low
9780241594919,The Science Museum Maths 100 Ideas in 100 Words: A Whistle-Stop Tour of Key Concepts,DK Licensing,2024-03-07,1,11,11.0,0,1077,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241718513,The Marvel Book New Edition: Expand Your Knowledge of a Vast Comics Universe,DK Licensing,2025-07-31,1,0,,0,0,NOT YET PUBLISHED,2.0,0.0,,0.0,0.0,0.0,Low
9780241594872,The Met Frida Kahlo: She Painted Her World in Self-Portraits (What The Artist Saw),DK Licensing,2023-11-02,1,11,11.0,0,221,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241527139,"Mrs Wordsmith ABC Handwriting Book, Ages 4-7 (Early Years & Key Stage 1): Story Book With Handwriting Practice",DK Licensing,2021-08-26,1,14,13.0,0,1109,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241539279,"Maths ― No Problem! Extra Challenges, Ages 7-8 (Key Stage 2) (Master Maths At Home)",DK Licensing,2022-01-27,1,9,5.0,0,722,In Print,0.0,0.0,,2.0,7.0,17.0,Low
9780241587584,The Met Art Sparks: Make Art Inspired by Real Masterpieces (DK The Met),DK Licensing,2023-12-07,1,1,,0,536,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241743508,A Kids Book About Pride,DK Licensing,2025-04-10,1,0,,0,1110,NOT YET PUBLISHED,1.0,1000.0,2025-03-10,0.0,0.0,3.0,Low
9780241691830,On Trial For Murder (DK),DK Licensing,2024-07-04,1,14,,0,606,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241527108,"Mrs Wordsmith Reception English Colossal Workbook, Ages 4-5 (Early Years): Letters And Sounds, Phonics, Vocabulary, And More!",DK Licensing,2021-08-26,1,44,11.25,0,753,In Print,0.0,0.0,,4.0,12.0,37.0,Low
9780241645994,The Very Young Person's Guide to Christmas Carols,DK Licensing,2024-09-05,1,113,117.0,0,2673,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241573686,The Disney Book New Edition: A Celebration of the World of Disney: Centenary Edition,DK Licensing,2023-10-12,1,91,46.5,0,3417,In Print,0.0,0.0,,2.0,11.0,35.0,Low
9780241717684,DK Super Phonics My First Sound Blends,DK Learning,2024-09-05,1,6,6.0,0,2119,In Print,0.0,0.0,,1.0,4.0,8.0,Low
9780241598733,DK Super Readers Level 1 Jungle Animals,DK Learning,2023-05-04,1,11,12.0,0,180,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241601389,15 Minute Mandarin Chinese: Learn in Just 12 Weeks (DK 15-Minute Language Learning),DK Learning,2024-01-04,1,29,7.75,0,1578,In Print,0.0,0.0,,4.0,16.0,51.0,Low
9780241599488,DK Super Readers Level 1 All About Bats,DK Learning,2023-06-01,1,18,17.0,0,241,In Print,0.0,0.0,,1.0,5.0,19.0,Low
9780241726839,DK Super Phonics Sound Blends Card Game,DK Learning,2025-06-05,1,0,,0,0,NOT YET PUBLISHED,1.0,0.0,,0.0,0.0,4.0,Low
9780241600757,DK Super Readers Level 4 Moon Landings,DK Learning,2023-06-01,1,1,,0,447,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241243534,English for Everyone Practice Book Level 4 Advanced: A Complete Self-Study Programme,DK Learning,2016-06-01,1,92,9.333333333333334,0,859,In Print,0.0,0.0,,9.0,32.0,94.0,Low
9780241712627,DK Super Phonics My Big Book of Phonics,DK Learning,2024-12-05,1,19,21.0,0,806,In Print,0.0,0.0,,1.0,4.0,12.0,Low
9780241591383,DK Super Readers Level 3 Twisters!,DK Learning,2023-03-02,1,0,,0,0,Reprinting,0.0,260.0,2025-03-03,0.0,0.0,0.0,Low
9780241591567,DK Super Readers Level 4 Shark Attack,DK Learning,2023-03-02,1,2,,0,467,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241603444,DK Super Readers Level 2 Which Inventions Changed the World?,DK Learning,2023-09-07,1,2,,0,451,In Print,0.0,0.0,,0.0,0.0,0.0,Low
9780241717677,DK Super Phonics My First Letter Sounds,DK Learning,2024-09-05,1,28,27.0,0,2185,In Print,0.0,0.0,,1.0,4.0,10.0,Low
9780241601570,Jewel: The Definitive Visual Guide (DK Definitive Visual Encyclopedias),DK Knowledge,2023-03-02,1,19,6.666666666666667,7,1373,In Print,0.0,0.0,,3.0,12.0,36.0,Low
9780241422588,A Short History of The American Civil War,DK Knowledge,2020-05-07,1,13,4.333333333333333,1,137,In Print,0.0,0.0,,3.0,9.0,25.0,Low
9780241515518,Shells (DK Handbooks),DK Knowledge,2022-03-03,1,26,8.333333333333334,0,1081,In Print,0.0,0.0,,3.0,12.0,36.0,Low
9780241446690,Simply Philosophy (DK Simply),DK Knowledge,2021-02-04,1,13,6.5,0,298,In Print,0.0,1000.0,2025-02-13,2.0,8.0,24.0,Low
